"Date Printed: Thursday, June 21, 2018 9:26:27 AM"
Title: HIV diagnoses | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older | Male-to-male sexual contact | Injection drug use | Male-to-male sexual contact and injection drug use | Heterosexual contact | Other
"Footnote(s): AIDS diagnoses and HIV diagnoses data for the year 2016 are preliminary and based on 6 months reporting delay. Therefore, trend data should only be viewed through the year 2015 to allow sufficient time (at least 12 months) for reporting of case information to accurately assess trends. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. Death data based on residence at death. Data adjusted for missing transmission category."
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2013","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","255","Data not available","NA"
"HIV diagnoses","2013","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","204","Data not available","NA"
"HIV diagnoses","2013","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","602","Data not available","NA"
"HIV diagnoses","2013","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Other","4","Data not available","NA"
"HIV diagnoses","2010","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","3,901","Data not available","NA"
"HIV diagnoses","2010","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","371","Data not available","NA"
"HIV diagnoses","2010","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","286","Data not available","NA"
"HIV diagnoses","2010","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","713","Data not available","NA"
"HIV diagnoses","2010","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Other","5","Data not available","NA"
"HIV diagnoses","2015","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","3,951","Data not available","NA"
"HIV diagnoses","2015","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","250","Data not available","NA"
"HIV diagnoses","2015","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","198","Data not available","NA"
"HIV diagnoses","2015","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","581","Data not available","NA"
"HIV diagnoses","2015","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Other","3","Data not available","NA"
"HIV diagnoses","2008","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","4,126","Data not available","NA"
"HIV diagnoses","2008","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","436","Data not available","NA"
"HIV diagnoses","2008","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","344","Data not available","NA"
"HIV diagnoses","2008","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","811","Data not available","NA"
"HIV diagnoses","2008","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Other","9","Data not available","NA"
"HIV diagnoses","2014","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","3,978","Data not available","NA"
"HIV diagnoses","2014","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","271","Data not available","NA"
"HIV diagnoses","2014","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","207","Data not available","NA"
"HIV diagnoses","2014","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","672","Data not available","NA"
"HIV diagnoses","2014","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Other","6","Data not available","NA"
"HIV diagnoses","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","324","Data not available","NA"
"HIV diagnoses","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","22","Data not available","NA"
"HIV diagnoses","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","38","Data not available","NA"
"HIV diagnoses","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","69","Data not available","NA"
"HIV diagnoses","2008","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","1","Data not available","NA"
"HIV diagnoses","2011","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","3,915","Data not available","NA"
"HIV diagnoses","2011","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","293","Data not available","NA"
"HIV diagnoses","2011","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","246","Data not available","NA"
"HIV diagnoses","2011","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","594","Data not available","NA"
"HIV diagnoses","2011","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Other","3","Data not available","NA"
"HIV diagnoses","2016","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","3,874","Data not available","NA"
"HIV diagnoses","2016","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","259","Data not available","NA"
"HIV diagnoses","2016","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","187","Data not available","NA"
"HIV diagnoses","2016","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","638","Data not available","NA"
"HIV diagnoses","2016","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","Other","4","Data not available","NA"
"HIV diagnoses","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","222","Data not available","NA"
"HIV diagnoses","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","11","Data not available","NA"
"HIV diagnoses","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","20","Data not available","NA"
"HIV diagnoses","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","58","Data not available","NA"
"HIV diagnoses","2013","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","0","Data not available","NA"
"HIV diagnoses","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","260","Data not available","NA"
"HIV diagnoses","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","19","Data not available","NA"
"HIV diagnoses","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","42","Data not available","NA"
"HIV diagnoses","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","49","Data not available","NA"
"HIV diagnoses","2011","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","0","Data not available","NA"
"HIV diagnoses","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","268","Data not available","NA"
"HIV diagnoses","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","14","Data not available","NA"
"HIV diagnoses","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","36","Data not available","NA"
"HIV diagnoses","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","63","Data not available","NA"
"HIV diagnoses","2009","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","0","Data not available","NA"
"HIV diagnoses","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","260","Data not available","NA"
"HIV diagnoses","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","15","Data not available","NA"
"HIV diagnoses","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","45","Data not available","NA"
"HIV diagnoses","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","58","Data not available","NA"
"HIV diagnoses","2015","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","0","Data not available","NA"
"HIV diagnoses","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","285","Data not available","NA"
"HIV diagnoses","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","14","Data not available","NA"
"HIV diagnoses","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","44","Data not available","NA"
"HIV diagnoses","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","79","Data not available","NA"
"HIV diagnoses","2010","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","1","Data not available","NA"
"HIV diagnoses","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","263","Data not available","NA"
"HIV diagnoses","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","17","Data not available","NA"
"HIV diagnoses","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","39","Data not available","NA"
"HIV diagnoses","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","56","Data not available","NA"
"HIV diagnoses","2012","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","0","Data not available","NA"
"HIV diagnoses","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","268","Data not available","NA"
"HIV diagnoses","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","18","Data not available","NA"
"HIV diagnoses","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","31","Data not available","NA"
"HIV diagnoses","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","59","Data not available","NA"
"HIV diagnoses","2014","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","1","Data not available","NA"
"HIV diagnoses","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","297","Data not available","NA"
"HIV diagnoses","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","32","Data not available","NA"
"HIV diagnoses","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","44","Data not available","NA"
"HIV diagnoses","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","48","Data not available","NA"
"HIV diagnoses","2016","Colorado","08","Ages 13 years and older","All races/ethnicities","Both sexes","Other","2","Data not available","NA"
"HIV diagnoses","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","190","Data not available","NA"
"HIV diagnoses","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","39","Data not available","NA"
"HIV diagnoses","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","8","Data not available","NA"
"HIV diagnoses","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","121","Data not available","NA"
"HIV diagnoses","2011","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Other","1","Data not available","NA"
"HIV diagnoses","2015","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact","147","Data not available","NA"
"HIV diagnoses","2015","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Injection drug use","16","Data not available","NA"
"HIV diagnoses","2015","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Male-to-male sexual contact and injection drug use","11","Data not available","NA"
"HIV diagnoses","2015","Connecticut","09","Ages 13 years and older","All races/ethnicities","Both sexes","Heterosexual contact","100","Data not available","NA"
