"Date Printed: Thursday, June 21, 2018 8:26:38 AM"
Title: HIV prevalence | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | American Indian/Alaska Native | Asian | Black/African American | Hispanic/Latino | Multiple races | Native Hawaiian/Other Pacific Islander | White | Male | Female | Ages 13 years and older | All transmission categories
"Footnote(s): AIDS diagnoses and HIV diagnoses data for the year 2016 are preliminary and based on 6 months reporting delay. Therefore, trend data should only be viewed through the year 2015 to allow sufficient time (at least 12 months) for reporting of case information to accurately assess trends. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. Death data based on residence at death. Data adjusted for missing transmission category."
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV prevalence","2009","Alaska","02","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","1,673"
"HIV prevalence","2009","Alaska","02","Ages 13 years and older","White","Male","All transmission categories","231",114.6,"201,579"
"HIV prevalence","2009","Alaska","02","Ages 13 years and older","White","Female","All transmission categories","45",24.9,"180,990"
"HIV prevalence","2009","Alaska","02","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","10,111"
"HIV prevalence","2009","Alaska","02","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","10,006"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","91",229.8,"39,606"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","50",127,"39,365"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Asian","Male","All transmission categories","8",55.3,"14,461"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Asian","Female","All transmission categories","6",35.3,"17,013"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Black/African American","Male","All transmission categories","56",542,"10,332"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Black/African American","Female","All transmission categories","20",258.3,"7,743"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","54",364.3,"14,821"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","14",100.9,"13,871"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","2,730"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","2,570"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","White","Male","All transmission categories","265",128.6,"206,003"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","White","Female","All transmission categories","53",29.2,"181,498"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","13,732"
"HIV prevalence","2010","Alaska","02","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","14,100"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","475",456,"104,172"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","104",92.5,"112,424"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Asian","Male","All transmission categories","135",163.6,"82,532"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Asian","Female","All transmission categories","43",44.8,"95,992"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Black/African American","Male","All transmission categories","1,278",1066.1,"119,874"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","602",557.8,"107,922"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","3,909",494.1,"791,102"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","583",73.7,"790,672"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","5,698"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","4,517"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","White","Male","All transmission categories","6,847",415.6,"1,647,549"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","White","Female","All transmission categories","813",47.7,"1,703,964"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","42,013"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","44,092"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","437",424.6,"102,920"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","96",86.7,"110,716"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","Asian","Male","All transmission categories","122",154.8,"78,817"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","Asian","Female","All transmission categories","40",43.5,"92,018"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","Black/African American","Male","All transmission categories","1,176",1016.2,"115,728"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","562",542.5,"103,587"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","3,686",478.3,"770,594"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","567",73.6,"770,176"
"HIV prevalence","2009","Arizona","04","Ages 13 years and older","White","Male","All transmission categories","5,739",359.4,"1,596,981"
"HIV prevalence","2009","Arizona","04","Ages 13 years and older","White","Female","All transmission categories","652",39.2,"1,663,616"
"HIV prevalence","2009","Arizona","04","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","28,875"
"HIV prevalence","2009","Arizona","04","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","30,552"
"HIV prevalence","2010","Arizona","04","Ages 13 years and older","White","Male","All transmission categories","6,102",384.5,"1,586,884"
"HIV prevalence","2010","Arizona","04","Ages 13 years and older","White","Female","All transmission categories","692",42.2,"1,639,936"
"HIV prevalence","2010","Arizona","04","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","33,870"
"HIV prevalence","2010","Arizona","04","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","35,767"
"HIV prevalence","2010","Arizona","04","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","5,231"
"HIV prevalence","2010","Arizona","04","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","3,981"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","White","Male","All transmission categories","5,586",351.6,"1,588,558"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","White","Female","All transmission categories","636",38.4,"1,654,257"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","27,659"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","29,316"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","336",342.5,"98,109"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","77",73.2,"105,123"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Asian","Male","All transmission categories","103",148.4,"69,384"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Asian","Female","All transmission categories","30",36.7,"81,848"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Black/African American","Male","All transmission categories","937",885.7,"105,795"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","442",469.5,"94,142"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","3,117",438.3,"711,096"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","483",68,"709,817"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","5,276"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","4,082"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","White","Male","All transmission categories","6,178",387.1,"1,595,858"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","White","Female","All transmission categories","726",44.1,"1,646,886"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Multiple races","Male","All transmission categories","Data suppressed","Data suppressed","35,468"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","Multiple races","Female","All transmission categories","Data suppressed","Data suppressed","37,273"
"HIV prevalence","2012","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","370",370.8,"99,774"
"HIV prevalence","2012","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","89",83.2,"107,002"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","286",286.3,"99,882"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","61",56.3,"108,401"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Male","All transmission categories","407",402.7,"101,061"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","American Indian/Alaska Native","Female","All transmission categories","96",88.2,"108,817"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","Asian","Male","All transmission categories","110",145.5,"75,584"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","Asian","Female","All transmission categories","37",41.8,"88,518"
"HIV prevalence","2012","Arizona","04","Ages 13 years and older","Asian","Male","All transmission categories","109",150.3,"72,503"
"HIV prevalence","2012","Arizona","04","Ages 13 years and older","Asian","Female","All transmission categories","35",41.1,"85,200"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Asian","Male","All transmission categories","63",106.4,"59,185"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Asian","Female","All transmission categories","22",32.1,"68,468"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Black/African American","Male","All transmission categories","746",787.9,"94,677"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","319",367.8,"86,737"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","2,642",357.3,"739,408"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","422",62.8,"671,775"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Male","All transmission categories","Data suppressed","Data suppressed","3,550"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","Native Hawaiian/Other Pacific Islander","Female","All transmission categories","Data suppressed","Data suppressed","3,250"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","Black/African American","Male","All transmission categories","1,074",956.6,"112,275"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","Black/African American","Female","All transmission categories","512",510.6,"100,272"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","Hispanic/Latino","Male","All transmission categories","3,461",462.2,"748,762"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","Hispanic/Latino","Female","All transmission categories","532",71.1,"748,695"
